imovel_Id;tipoImovel;valorImovel;areaRealPrivativa;latitude;longitude;quartos;banho;suites;vagaGaragem;valorCondominio;valorIptu;Cidade;Regiao;Bairro;Endereco
3249299;Lote-�rea-Terreno;2500000;213;-19,9448042;-43,9349526;0;0;0;2;0;408,83;belo-horizonte;centro-sul;Carmo;None
362174;Casa comercial;2600000;330;-19,9189975;-43,9257556;5;4;1;4;0;275,71;belo-horizonte;centro-sul;Santa Efig�nia;None
165188;Casa;2700000;428;-19,8764709;-43,9340653;4;1;1;8;0;430,2;belo-horizonte;nordeste;Palmares;None
223327;Apartamento 4 quartos;2700000;252;-19,9365253;-43,9297265;4;3;2;3;2200;1091,93;belo-horizonte;centro-sul;Funcion�rios;None
33804;Sala;2780000;325;-19,9245564;-43,9533507;0;6;0;11;3363;1322,7;belo-horizonte;centro-sul;Barro Preto;None
361053;Casa;2890000;946;-19,9650925;-43,9460255;6;6;4;6;0;1158;belo-horizonte;centro-sul;Santa L�cia;None
3258414;Casa;3000000;491;-19,858554;-43,989556;5;5;4;10;0;600;belo-horizonte;pampulha;Bandeirantes (pampulha);None
3276255;Casa;3400000;2030;-19,8689814;-43,9786759;5;2;4;7;0;1223;belo-horizonte;pampulha;S�o Luiz;None
31998;Pr�dio;3500000;613;-19,917261;-43,952435;12;8;0;50;200;235;belo-horizonte;centro-sul;Barro Preto;None
32294;Casa;3500000;429;-19,9708709;-43,9333674;4;4;2;6;0;730;belo-horizonte;centro-sul;Belvedere;None
332054;Cobertura;3700000;471;-19,9434252;-43,9199524;4;0;2;5;3600;1659,3;belo-horizonte;centro-sul;Serra;None
146734;Casa;3900000;767;-19,9691586;-43,9353131;5;7;5;10;0;1258;belo-horizonte;centro-sul;Belvedere;None
3244788;Galp�o;3990000;970;-19,8424363;-43,9632647;0;0;0;0;0;1600;belo-horizonte;pampulha;Itapo�;None
52772;Casa;4500000;603;-19,8585503;-43,9849813;5;7;2;15;0;833,67;belo-horizonte;pampulha;Bandeirantes (pampulha);None
2763032;Galp�o;4900000;650;-19,8966331;-43,9602378;0;4;0;50;0;2100;belo-horizonte;nordeste;Parque Riachuelo;None
2492314;Lote-�rea-Terreno;7580000;7697;-19,9215182;-43,9676832;0;0;0;0;0;2864,69;belo-horizonte;oeste;Calafate;None
3245153;Pr�dio;8000000;1190;-19,9230449;-43,950805;0;6;0;0;0;218,97;belo-horizonte;centro-sul;Barro Preto;None
170395;Sala;235000;29;-19,979988;-43,974351;0;1;0;1;0;0;belo-horizonte;oeste;Buritis;Rua Dener Cunha Peixoto, 11
180557;Apartamento 3 quartos;375000;85;-19,9745129;-43,9639671;3;2;1;2;340;125;belo-horizonte;oeste;Buritis;Rua Aripuana, 121
338444;Apartamento 3 quartos;299000;65;-19,9689135;-43,9658057;3;2;1;1;210;61,3;belo-horizonte;oeste;Buritis;Rua Vitorio Magnavacca, 345
3242070;Apartamento 2 quartos;175000;58;-19,8053297;-43,9342438;2;1;0;1;170;72,23;belo-horizonte;norte;Jaqueline;Rua Jo�o Gusman, 55
130906;Apartamento 4 quartos;680000;115;-19,8863525;-43,9964087;4;2;1;3;350;190;belo-horizonte;pampulha;Castelo;Rua Desembargador Jos� Satyro, 91
170426;Apartamento 4 quartos;980000;165;-19,973482;-43,9715428;4;4;2;3;800;4460;belo-horizonte;oeste;Buritis;Rua Tereza Mota Valadares, 447
3249845;Apartamento 3 quartos;330000;75;-19,9698476;-43,968923;3;2;1;2;440,41;108,64;belo-horizonte;oeste;Buritis;None
1468843;Sala;80000;25;-19,9324513;-43,9306996;0;1;0;0;310,31;82,91;belo-horizonte;centro-sul;Centro;None
3267992;Sala;115000;40;-19,9201278;-43,9403048;0;1;0;0;430;92,5;belo-horizonte;centro-sul;Centro;None
3242068;Apartamento 2 quartos;119000;45;-19,9804657;-43,9904319;2;1;0;1;165;0;belo-horizonte;barreiro;Bonsucesso;None
343948;Apartamento 2 quartos;120000;41;-20,0107149;-44,0141575;2;1;0;1;150;0;belo-horizonte;barreiro;Solar do Barreiro (Barreiro);None
1463624;Apartamento 2 quartos;120000;45;-19,9283343;-44,0162633;2;1;0;1;30;0;belo-horizonte;noroeste;Calif�rnia;None
3252054;Apartamento 2 quartos;129000;41;-20,0125867;-44,0146484;2;1;0;1;170;0;belo-horizonte;barreiro;Solar;None
359399;Apartamento 2 quartos;135000;68;-19,984183;-44,0351085;2;1;0;1;251,2;0;belo-horizonte;barreiro;Jo�o Paulo II (Barreiro;None
3237044;Apartamento 2 quartos;140000;51;0;0;2;1;0;1;135;0;belo-horizonte;barreiro;Cardoso;None
3263380;Apartamento 1 quarto;140000;40;-19,8325275;-43,8978434;1;1;1;0;170;32,6;belo-horizonte;nordeste;Conc�rdia;None
28516;Apartamento 2 quartos;145000;47;-19,9287042;-44,0173504;2;1;0;0;90;0;belo-horizonte;noroeste;Calif�rnia;None
3258898;Apartamento 2 quartos;145000;50;-19,9514914;-43,9802359;2;1;0;1;150;0;belo-horizonte;oeste;Bet�nia;None
3246548;Apartamento 2 quartos;149500;50;0;0;2;1;0;1;100;0;belo-horizonte;barreiro;Cardoso;None
128795;Apartamento 2 quartos;150000;57;-20,0017694;-44,0086909;2;1;0;1;150;0;belo-horizonte;barreiro;Fl�vio de Oliveira;None
55004;Apartamento 2 quartos;150000;50;-19,8591876;-43,8919912;2;1;0;1;140;62,49;belo-horizonte;nordeste;Vit�ria;None
195828;Sala;150000;28;-19,9269956;-43,9263516;0;1;0;0;298;93,55;belo-horizonte;centro-sul;Funcion�rios;None
342848;Casa geminada;150000;51;-19,8269241;-43,9467403;2;1;0;0;0;0;belo-horizonte;norte;Planalto;None
1526278;Apartamento 2 quartos;150000;50;-19,8212008;-43,9557318;2;1;0;1;330;60,13;belo-horizonte;venda-nova;S�o Jo�o Batista;None
3249456;Apartamento 3 quartos;150000;68;-20,0011329;-44,0022047;3;1;0;1;170;0;belo-horizonte;barreiro;Fl�vio de Oliveira;None
3236239;Apartamento 2 quartos;155000;48;-19,8400653;-43,8931262;2;1;0;1;150;57,42;belo-horizonte;nordeste;Paulo Vi;None
3267826;�rea Privativa;155000;54;-19,8408942;-43,8929424;2;1;0;1;150;57;belo-horizonte;nordeste;Paulo Vi;None
3259500;Apartamento 2 quartos;159000;44;-20,0134529;-44,0298198;2;1;0;1;170;62;belo-horizonte;barreiro;Petr�polis (vale do Jatob�);None
42677;Sala;160000;26;-19,9231721;-43,9191069;0;1;0;0;280;122,82;belo-horizonte;centro-sul;Funcion�rios;None
270513;Apartamento 3 quartos;160000;59;-19,82573;-43,971765;3;1;0;1;250;74,2;belo-horizonte;pampulha;Santa M�nica;None
346041;Apartamento 2 quartos;160000;47;-19,9555198;-43,9771778;2;1;0;1;160;55;belo-horizonte;oeste;Hava�;None
347156;Apartamento 3 quartos;160000;60;-19,9898196;-44,005068;3;1;0;1;160;749,61;belo-horizonte;barreiro;Milion�rios;None
366816;Apartamento 2 quartos;160000;48;-19,9872479;-44,0357917;2;1;0;1;150;0;belo-horizonte;barreiro;Bonsucesso;None
2087617;Apartamento 2 quartos;160000;51;-19,9861308;-44,0291184;2;1;0;1;250;0;belo-horizonte;barreiro;Diamante;None
3249377;Apartamento 2 quartos;160000;54;-19,929262;-44,017442;2;1;0;1;150;60;belo-horizonte;noroeste;Calif�rnia;None
3269591;Apartamento 3 quartos;160000;67;-19,8452473;-43,9402633;3;2;0;2;170;63,99;belo-horizonte;norte;Heli�polis;None
1835834;Sala;165000;21;-19,9767894;-44,0197292;0;1;0;0;40;82,3;belo-horizonte;barreiro;Barreiro;None
3258866;Apartamento 2 quartos;165000;50;-19,9607986;-43,9868185;2;1;0;1;140;0;belo-horizonte;oeste;Bet�nia;None
3245525;Apartamento 2 quartos;168000;44;-19,9971296;-44,0204178;2;1;0;1;150;30;belo-horizonte;barreiro;Diamante(barreiro);None
348265;Apartamento 2 quartos;169000;47;0;0;2;1;0;1;140;0;belo-horizonte;oeste;Bet�nia;None
3258438;Apartamento 2 quartos;169000;50;-19,965486;-43,992047;2;1;0;1;145;0;belo-horizonte;oeste;Bet�nia;None
3269221;Apartamento 2 quartos;169000;60;-19,9313483;-43,9957207;2;1;0;1;153;0;belo-horizonte;noroeste;Alto dos Pinheiros;None
333775;Apartamento 3 quartos;170000;62;-19,9918371;-44,004424;3;1;0;1;110;0;belo-horizonte;barreiro;Fl�vio Marques Lisboa;None
595637;Apartamento 2 quartos;170000;50;-19,936301;-44,019646;2;1;0;1;287;56;belo-horizonte;noroeste;Camargos;None
3250210;Apartamento 2 quartos;170000;55;-19,898309;-43,995736;2;1;0;1;200;28;belo-horizonte;pampulha;Castelo;None
3269396;Apartamento 2 quartos;170000;45;-19,9330605;-43,9993028;2;1;0;1;110;65,58;belo-horizonte;noroeste;Jo�o Pinheiro;None
1745806;Apartamento 2 quartos;175000;51;-19,9936924;-44,022332;2;1;0;1;200;53,33;belo-horizonte;barreiro;Barreiro;None
3336568;Apartamento 2 quartos;175000;49;-19,8635174;-43,8973591;2;1;0;1;190;71,27;belo-horizonte;nordeste;Goi�nia;None
3270294;Apartamento 2 quartos;178000;45;-19,894444;-44,0000512;2;1;0;1;170;32,72;belo-horizonte;pampulha;Castelo;None
1526783;Apartamento 2 quartos;179000;50;-19,8312072;-43,945326;2;1;0;1;180;678,68;belo-horizonte;norte;Planalto;None
3256595;Apartamento 2 quartos;179000;50;-19,9083496;-43,9795069;2;1;0;1;150;0;belo-horizonte;noroeste;Cai�aras;None
423789;Apartamento 2 quartos;180000;44;-19,8554694;-43,9044026;2;1;0;1;153;0;belo-horizonte;nordeste;Dom Silv�rio;None
3256737;Sala;180000;60;-19,9178205;-43,9433089;0;1;0;0;495,41;1275,67;belo-horizonte;centro-sul;Centro;None
3265073;Apartamento 2 quartos;180000;50;-19,8255531;-43,9667452;2;1;0;1;165;63,45;belo-horizonte;venda-nova;S�o Jo�o Batista;None
3268935;Apartamento 2 quartos;180000;70;-19,919602;-44,012856;2;2;0;1;210;65,98;belo-horizonte;noroeste;Calif�rnia;None
1468830;Apartamento 2 quartos;182000;47;-19,960403;-43,9941598;2;1;0;0;130;0;belo-horizonte;oeste;Bet�nia;None
1525994;Sala;183000;35;-19,9214884;-43,9285885;0;1;0;0;478,57;109,28;belo-horizonte;centro-sul;Funcion�rios;None
365592;Apartamento 2 quartos;185000;43;-19,9320952;-44,0142379;2;1;0;1;200;60,7;belo-horizonte;noroeste;Camargos;None
1745361;Apartamento 3 quartos;185000;58;-19,960401;-43,9918679;3;1;0;1;250;60;belo-horizonte;oeste;Bet�nia;None
3212451;Apartamento 2 quartos;185000;50;-19,959291;-43,966624;2;1;0;1;200;27;belo-horizonte;oeste;Buritis;None
3238116;Apartamento 2 quartos;185000;44;-19,9173193;-43,9941407;2;1;0;1;350;26,59;belo-horizonte;noroeste;Dom Cabral;None
3248802;Apartamento 3 quartos;188000;54;-19,986436;-44,029744;3;1;0;1;250;30;belo-horizonte;barreiro;Barreiro;None
67176;Apartamento 1 quarto;189000;59;-19,9571912;-44,0007316;1;1;0;1;150;57,74;belo-horizonte;oeste;Bet�nia;None
364818;Apartamento 3 quartos;189000;62;-19,9657332;-43,9920212;3;1;0;1;200;59;belo-horizonte;oeste;Bet�nia;None
813654;Apartamento 2 quartos;189000;53;-19,8837867;-43,9565391;2;1;0;1;220;29,22;belo-horizonte;noroeste;Ermelinda;None
3234330;Apartamento 2 quartos;189000;55;-19,82896;-43,96394;2;1;0;1;480;83,61;belo-horizonte;pampulha;Pampulha;None
146257;Apartamento 2 quartos;190000;50;-19,8075566;-43,9670344;2;1;0;1;150;0;belo-horizonte;venda-nova;Europa;None
170452;Apartamento 2 quartos;190000;50;-19,9092944;-43,9795166;2;1;0;1;120;26,59;belo-horizonte;noroeste;Cai�aras;None
348378;Apartamento 2 quartos;190000;48;-19,9927281;-44,0033456;2;1;0;1;160;279,05;belo-horizonte;barreiro;Fl�vio Marques Lisboa;None
1529331;�rea Privativa;190000;48;-19,8404823;-43,9404705;2;1;0;1;120;0;belo-horizonte;norte;Heli�polis;None
1895747;Apartamento 2 quartos;192500;48;-19,9633018;-43,9797453;2;1;0;1;222;57;belo-horizonte;nordeste;Parque S�o Jos�;None
168163;Apartamento 3 quartos;195000;60;-19,9827276;-44,0109097;3;1;0;1;255;60,8;belo-horizonte;barreiro;Barreiro;None
1578407;Apartamento 2 quartos;195000;46;-19,8291773;-43,988305;2;1;0;1;420;27,66;belo-horizonte;pampulha;Copacabana;None
3243297;Apartamento 2 quartos;195000;67;-19,8773944;-43,9303027;2;1;0;1;330;76,8;belo-horizonte;nordeste;Ipiranga;None
520653;Apartamento 3 quartos;198000;60;-19,9605976;-43,9933262;3;1;0;1;115;56,41;belo-horizonte;oeste;Bet�nia;None
151113;Apartamento 3 quartos;199000;61;-20,0047247;-44,0045121;3;1;0;1;230;35,41;belo-horizonte;barreiro;Cardoso;None
3243953;Apartamento 2 quartos;199000;50;-19,9076895;-43,9826436;2;1;0;1;130;0;belo-horizonte;noroeste;Cai�aras;None
3256537;Apartamento 2 quartos;199000;51;-19,8148131;-43,9526381;2;1;0;1;271,19;67,18;belo-horizonte;venda-nova;Parque S�o Pedro (venda;None
3292163;Apartamento 2 quartos;199000;60;-19,9389926;-43,9728903;2;1;0;1;150;78,98;belo-horizonte;oeste;Jardim Am�rica;None
340291;Apartamento 2 quartos;200000;45;0;0;2;1;0;1;250;297,1;belo-horizonte;barreiro;Diamante(barreiro);None
342770;Apartamento 2 quartos;200000;47;-19,9919149;-44,0222392;2;1;0;1;265;75,21;belo-horizonte;barreiro;Diamante;None
343532;Apartamento 2 quartos;200000;46;-19,907171;-43,9998689;2;1;0;1;200;0;belo-horizonte;noroeste;Al�pio de Melo;None
1526175;Apartamento 3 quartos;200000;110;-19,9236097;-44,0065705;3;2;0;1;390;66;belo-horizonte;noroeste;Calif�rnia I;None
3233926;Apartamento 2 quartos;200000;45;-19,987767;-44,031854;2;1;0;1;170;27,37;belo-horizonte;barreiro;Diamante(barreiro);None
3245083;Apartamento 2 quartos;200000;44;-19,920314;-43,911911;2;1;0;1;200;57;belo-horizonte;centro-sul;Santa Efig�nia;None
3246264;Apartamento 2 quartos;200000;46;-20,0047413;-44,004621;2;1;0;1;250;1726,14;belo-horizonte;barreiro;Cardoso;None
3246809;�rea Privativa;200000;54;-19,9871268;-44,0290233;3;1;0;1;220;61;belo-horizonte;barreiro;Diamante;None
3257547;Apartamento 3 quartos;200000;58;-19,9092845;-43,9785343;3;1;0;1;269;37;belo-horizonte;noroeste;Cai�aras;None
3263685;Apartamento 3 quartos;204000;60;-19,929262;-44,017442;3;1;0;1;170;67,66;belo-horizonte;noroeste;Calif�rnia;None
21970;Apartamento 2 quartos;205000;46;-19,9140391;-43,946457;2;1;0;1;210;64;belo-horizonte;noroeste;Carlos Prates;None
943541;Apartamento 2 quartos;205000;47;-19,9597277;-43,9791457;2;1;0;1;290;63,42;belo-horizonte;oeste;Bet�nia;None
528446;Apartamento 3 quartos;210000;60;-19,9605976;-43,9933262;3;1;0;1;230;56;belo-horizonte;oeste;Bet�nia;None
1606979;Apartamento 3 quartos;210000;71;-19,8418899;-43,8911406;3;1;0;1;170;0;belo-horizonte;nordeste;Acaiaca;None
1662548;Apartamento 3 quartos;210000;65;-19,9547684;-43,9834699;3;1;0;1;250;64,14;belo-horizonte;oeste;Bet�nia;None
1787174;Apartamento 3 quartos;210000;63;-19,9827276;-44,0109097;3;1;0;0;240;59,95;belo-horizonte;barreiro;Santa Helena (barreiro);None
1818114;Apartamento 3 quartos;210000;55;-19,938026;-43,972689;3;1;1;1;300;80;belo-horizonte;oeste;Jardim Am�rica;None
3249463;Apartamento 2 quartos;210000;47;-19,9657332;-43,9920212;2;1;0;1;184;27,37;belo-horizonte;oeste;Bet�nia;None
3260677;Apartamento 2 quartos;210000;51;-19,9024082;-43,9809988;2;1;0;1;150;0;belo-horizonte;noroeste;Jardim Montanh�s;None
147595;Casa;215000;126;-20,0164761;-44,0324431;3;2;1;4;0;0;belo-horizonte;barreiro;Barreiro;None
178752;Apartamento 3 quartos;215000;60;-19,9858796;-44,0288713;3;1;0;1;275;60;belo-horizonte;barreiro;Barreiro;None
1673468;Apartamento 2 quartos;215000;52;-19,8426342;-43,9394875;2;1;0;1;170;27,39;belo-horizonte;norte;Guarani;None
2682115;Apartamento 2 quartos;215000;75;-19,868609;-43,921382;2;1;0;1;150;72,85;belo-horizonte;nordeste;Fern�o Dias;None
3237387;Apartamento 2 quartos;215000;47;-19,960734;-43,990535;2;1;0;1;190;56;belo-horizonte;oeste;Bet�nia;None
3271141;Apartamento 2 quartos;215000;55;-19,8780803;-43,9494454;2;1;0;1;240;62,48;belo-horizonte;nordeste;Cachoeirinha;None
337777;Apartamento 2 quartos;220000;78;-19,9792282;-44,0007939;2;1;0;1;150;74,34;belo-horizonte;barreiro;Barreiro;None
356892;Apartamento 2 quartos;220000;76;-19,9123879;-43,9326608;2;1;0;1;250;48,07;belo-horizonte;leste;Floresta;None
1906486;Apartamento 2 quartos;220000;44;-19,9596056;-43,9816717;2;1;0;1;246,27;62,68;belo-horizonte;oeste;Bet�nia;None
3256491;Apartamento 3 quartos;220000;67;-19,9845791;-44,0352239;3;1;1;1;250;66,26;belo-horizonte;barreiro;Tirol;None
3260702;Apartamento 3 quartos;220000;61;-19,9936193;-44,0207944;3;1;1;1;220;661,25;belo-horizonte;barreiro;Barreiro;None
3277840;Apartamento 2 quartos;220000;70;-19,9547687;-43,9776428;2;1;1;1;200;80,43;belo-horizonte;oeste;Hava�;None
3263770;Apartamento 2 quartos;222000;80;-19,9312922;-43,9766052;2;1;0;1;200;74;belo-horizonte;oeste;Nova Su�ssa;None
61941;Apartamento 3 quartos;225000;51;-19,9017432;-43,9789122;3;1;0;1;180;55;belo-horizonte;noroeste;Cai�aras;None
2102190;Apartamento 3 quartos;225000;55;-19,9721551;-43,9667193;3;2;1;1;300;89,98;belo-horizonte;oeste;Buritis;None
3248678;Apartamento 2 quartos;225000;45;-19,872164;-43,996827;2;1;0;1;230;63,41;belo-horizonte;pampulha;Paquet�;None
1517559;Sala;227850;31;-19,9691373;-43,9615704;0;2;0;0;300;91,8;belo-horizonte;oeste;Buritis;None
3262388;Apartamento 3 quartos;229000;60;-19,930567;-44,000296;3;2;1;1;190;72;belo-horizonte;noroeste;Alto dos Pinheiros;None
19615;Sala;230000;29;-19,9769454;-43,9739258;0;1;0;1;300;86;belo-horizonte;oeste;Buritis;None
41690;Sala;230000;23;-19,879822;-43,926566;0;1;0;1;200;72,82;belo-horizonte;leste;Cidade Nova;None
158373;Apartamento 2 quartos;230000;75;-19,9656688;-43,972153;2;1;0;1;200;275;belo-horizonte;oeste;Estrela Dalva;None
341768;Apartamento 2 quartos;230000;50;-19,9200192;-43,9113425;2;1;0;1;230;67,19;belo-horizonte;centro-sul;Santa Efig�nia;None
347972;Apartamento 2 quartos;230000;57;-19,8656786;-43,9556073;2;1;0;1;190;121;belo-horizonte;pampulha;Jaragu�;None
2885696;Apartamento 3 quartos;230000;56;-19,930345;-43,9998069;3;2;1;1;180;72,12;belo-horizonte;noroeste;Alto dos Pinheiros;None
3243321;Apartamento 2 quartos;230000;60;-19,8714397;-43,9524975;2;1;0;1;200;87,73;belo-horizonte;pampulha;S�o Francisco;None
3246143;Apartamento 3 quartos;230000;60;-19,9827033;-44,0112042;3;1;0;1;260;61,57;belo-horizonte;barreiro;Santa Helena (barreiro);None
3259337;Apartamento 3 quartos;230000;62;-19,911931;-43,991496;3;1;0;1;220;73;belo-horizonte;noroeste;Minas Brasil;None
3269300;Apartamento 2 quartos;230000;62;-19,920864;-43,978115;2;1;0;1;130;63;belo-horizonte;noroeste;Padre Eust�quio;None
3271081;Apartamento 3 quartos;230000;56;-19,9009377;-43,917445;3;1;0;1;200;0;belo-horizonte;leste;Sagrada Fam�lia;None
3279811;Kitchenette;230000;50;-19,905696;-43,934805;1;1;0;1;400;68;belo-horizonte;leste;Floresta;None
350149;Apartamento 3 quartos;235000;65;-19,9162977;-43,932081;3;1;0;1;50;0;belo-horizonte;barreiro;Cardoso;None
1519308;Apartamento 2 quartos;235000;70;-19,9529729;-43,9759098;2;1;1;1;180;71;belo-horizonte;oeste;Hava�;None
3240166;Apartamento 2 quartos;235000;52;-19,9872825;-44,0214588;2;1;0;1;242,66;726,92;belo-horizonte;barreiro;Barreiro;None
3270203;Apartamento 2 quartos;235000;52;-19,9301;-44,000708;2;1;0;1;208;58,37;belo-horizonte;noroeste;Jo�o Pinheiro;None
1517562;Sala;236550;32;-19,9691967;-43,9608431;0;2;0;0;300;91,8;belo-horizonte;oeste;Buritis;None
1517560;Sala;236691;33;-19,9693133;-43,9640901;0;1;0;0;300;95,8;belo-horizonte;oeste;Buritis;None
55357;Apartamento 3 quartos;239000;75;-19,959279;-43,966782;3;1;0;1;298;48,73;belo-horizonte;oeste;Buritis;None
334824;Apartamento 2 quartos;239000;60;-19,9211679;-43,9704458;2;1;0;1;150;75,26;belo-horizonte;noroeste;Carlos Prates;None
3243545;Apartamento 2 quartos;239500;46;-19,95966;-43,9855158;2;1;0;1;340;62;belo-horizonte;oeste;Bet�nia;None
169001;Apartamento 3 quartos;240000;77;-20,0057424;-44,007741;3;1;0;1;380;76,35;belo-horizonte;barreiro;Barreiro;None
345083;Apartamento 2 quartos;240000;65;-19,9437462;-43,970193;2;1;0;1;240;69,61;belo-horizonte;oeste;Jardim Am�rica;None
3247511;Casa;240000;66;0;0;2;1;0;1;65;27,66;belo-horizonte;norte;Vila Cloris;None
3260837;Apartamento 3 quartos;240000;65;-19,8741007;-43,9381417;3;2;1;1;200;90;belo-horizonte;;Santa Cruz;None
3263632;Apartamento 3 quartos;240000;55;-19,909514;-43,980452;3;1;0;1;135;74,2;belo-horizonte;noroeste;Cai�aras;None
3267026;Apart-hotel;240000;39;-19,9377362;-43,936688;1;1;1;1;2000;144,63;belo-horizonte;centro-sul;Funcion�rios;None
1517561;Sala;240172;33;-19,9692987;-43,96141;0;1;0;0;300;95,8;belo-horizonte;oeste;Buritis;None
356135;Apartamento 3 quartos;245000;76;-20,0050791;-44,008261;3;1;1;1;390;25;belo-horizonte;barreiro;Barreiro;None
20417;Sala;245310;33;-19,9691967;-43,9608431;0;1;0;0;300;95,8;belo-horizonte;oeste;Buritis;None
347439;Apartamento 1 quarto;247881;33;-19,9240358;-43,9384257;1;1;1;0;1;1;belo-horizonte;centro-sul;Centro;None
3254660;Apartamento 3 quartos;248000;80;-19,9297618;-43,9997307;3;1;0;1;220;0;belo-horizonte;noroeste;Jo�o Pinheiro;None
3240275;Apartamento 2 quartos;249000;75;-19,8622664;-43,9555301;2;1;0;1;300;86,03;belo-horizonte;pampulha;Jaragu�;None
347384;Apartamento 1 quarto;249813;34;-19,9240358;-43,9384257;1;1;1;0;1;1;belo-horizonte;centro-sul;Centro;None
6785;Apartamento 3 quartos;250000;67;-19,9519841;-43,9870083;3;1;1;1;250;75,95;belo-horizonte;oeste;Hava�;None
136114;Casa;250000;95;-19,8386619;-43,8995878;4;2;0;4;0;0;belo-horizonte;norte;Jardim Belmonte;None
340797;Apartamento 2 quartos;250000;53;-19,8954161;-43,9023307;2;1;0;1;200;76,01;belo-horizonte;leste;Boa Vista;None
348035;Apartamento 4 quartos;250000;69;-19,8929147;-43,9310867;4;1;1;1;280;81,43;belo-horizonte;nordeste;Silveira;None
1855382;Apartamento 2 quartos;250000;67;-19,9076213;-43,8989667;2;1;1;1;289;87;belo-horizonte;leste;Pomp�ia;None
3211210;�rea Privativa;250000;75;-19,9579032;-43,985647;3;2;0;1;190;56;belo-horizonte;oeste;Cinquenten�rio;None
3235563;Casa;250000;263;-19,9566473;-44,0040115;3;1;0;4;0;0;belo-horizonte;barreiro;das Industriais;None
3254178;Apartamento 3 quartos;250000;56;-19,9297618;-43,9997307;3;1;1;1;100;72,63;belo-horizonte;noroeste;Jo�o Pinheiro;None
3267638;Apartamento 1 quarto;250000;70;-19,9168086;-43,9437122;1;1;0;0;310;55,35;belo-horizonte;centro-sul;Centro;None
3347333;Apartamento 2 quartos;250000;40;-19,9558457;-43,9800118;2;1;0;1;228;0;belo-horizonte;oeste;Bet�nia;None
347688;Apartamento 1 quarto;250360;33;-19,9240358;-43,9384257;1;1;1;0;1;1;belo-horizonte;centro-sul;Centro;None
1517737;Sala;253425;34;-19,9692123;-43,9608313;0;2;0;0;300;95,8;belo-horizonte;oeste;Buritis;None
354819;Apartamento 2 quartos;255000;65;-19,8789854;-43,9339968;2;1;0;1;320;99;belo-horizonte;nordeste;Ipiranga;None
365149;Apartamento 1 quarto;255000;37;0;0;1;1;0;1;200;55;belo-horizonte;nordeste;Conc�rdia;None
1580410;Apartamento 2 quartos;255000;70;-19,9382375;-43,9815044;2;1;0;1;215;63,3;belo-horizonte;oeste;Salgado Filho;None
